app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free
China,Norway,2016,80449,79730,4088,1,718,NO,CN,f
China,Norway,2017,80221,79433,3730,1,787,NO,CN,f
China,Norway,2018,66884,66186,3187,12,686,NO,CN,f
China,Norway,2019,73337,72663,7157,28,646,NO,CN,f
China,Norway,2020,2296,2196,232,28,100,NO,CN,f
China,Norway,2021,211,187,34,46,24,NO,CN,f
China,Poland,2009,7593,6419,0,0,1174,PL,CN,f
China,Poland,2010,10104,9206,2098,0,898,PL,CN,f
China,Poland,2011,10746,10183,2830,0,549,PL,CN,f
China,Poland,2012,12345,11898,2235,0,447,PL,CN,f
China,Poland,2013,13107,12777,2571,4,326,PL,CN,f
China,Poland,2014,14160,13863,3533,6,291,PL,CN,f
China,Poland,2015,14070,13544,2897,1,525,PL,CN,f
China,Poland,2016,16662,16021,3190,1,640,PL,CN,f
China,Poland,2017,25638,23923,4055,1,1714,PL,CN,f
China,Poland,2018,25833,24667,4141,0,1079,PL,CN,f
China,Poland,2019,25479,23626,3587,4,1853,PL,CN,f
China,Poland,2020,1503,1279,237,0,224,PL,CN,f
China,Poland,2021,467,447,66,0,19,PL,CN,f
China,Portugal,2009,2267,2136,0,0,131,PT,CN,f
China,Portugal,2010,3361,3278,308,0,83,PT,CN,f
China,Portugal,2011,3593,1784,247,0,1809,PT,CN,f
China,Portugal,2012,4841,4771,365,0,70,PT,CN,f
China,Portugal,2013,9740,9670,1481,1,69,PT,CN,f
China,Portugal,2014,14241,14019,2413,0,222,PT,CN,f
China,Portugal,2015,16045,15224,2201,5,816,PT,CN,f
China,Portugal,2016,16638,15521,3980,21,1096,PT,CN,f
China,Portugal,2017,29128,27841,6470,23,1264,PT,CN,f
China,Portugal,2018,27731,26388,7208,22,1321,PT,CN,f
China,Portugal,2019,36776,31924,7864,5,4847,PT,CN,f
China,Portugal,2020,2508,2296,742,0,212,PT,CN,f
China,Portugal,2021,567,505,277,6,62,PT,CN,f
China,Slovakia,2009,1173,834,0,0,339,SK,CN,f
China,Slovakia,2010,943,800,74,0,143,SK,CN,f
China,Slovakia,2011,990,953,95,0,25,SK,CN,f
China,Slovakia,2012,1182,1180,114,0,15,SK,CN,f
China,Slovakia,2013,1317,1297,302,0,12,SK,CN,f
China,Slovakia,2014,1317,1280,154,0,22,SK,CN,f
China,Slovakia,2015,1944,1935,199,0,38,SK,CN,f
China,Slovakia,2016,2097,2015,238,0,82,SK,CN,f
China,Slovakia,2017,1810,1702,146,0,108,SK,CN,f
China,Slovakia,2018,1980,1875,173,0,105,SK,CN,f
China,Slovakia,2019,2087,1891,121,0,193,SK,CN,f
China,Slovakia,2020,192,172,11,0,3,SK,CN,f
China,Slovakia,2021,169,147,4,0,11,SK,CN,f
China,Slovenia,2009,416,366,0,0,50,SI,CN,f
China,Slovenia,2010,451,440,56,0,11,SI,CN,f
China,Slovenia,2011,597,591,76,0,6,SI,CN,f
China,Slovenia,2012,593,585,428,0,8,SI,CN,f
China,Slovenia,2013,758,754,722,0,4,SI,CN,f
China,Slovenia,2014,690,656,549,0,34,SI,CN,f
China,Slovenia,2015,911,903,903,0,8,SI,CN,f
China,Slovenia,2016,1018,950,58,23,45,SI,CN,f
China,Slovenia,2017,2916,2777,412,2,137,SI,CN,f
China,Slovenia,2018,3879,3632,2536,3,244,SI,CN,f
China,Slovenia,2019,4565,4359,2426,1,220,SI,CN,f
China,Slovenia,2020,163,182,145,11,14,SI,CN,f
China,Slovenia,2021,92,91,87,62,0,SI,CN,f
China,Spain,2009,26703,24109,0,0,2594,ES,CN,f
China,Spain,2010,34235,30620,547,0,3615,ES,CN,f
China,Spain,2011,51821,46639,861,0,2456,ES,CN,f
China,Spain,2012,63753,60621,1706,0,1303,ES,CN,f
China,Spain,2013,82673,79097,2324,138,1787,ES,CN,f
China,Spain,2014,94616,91786,2848,96,1697,ES,CN,f
China,Spain,2015,142890,138388,3528,143,2853,ES,CN,f
China,Spain,2016,187351,180744,2909,135,4583,ES,CN,f
China,Spain,2017,211247,206671,2958,48,3468,ES,CN,f
China,Spain,2018,241825,235650,7987,177,3643,ES,CN,f
China,Spain,2019,291627,283707,8806,21,5600,ES,CN,f
China,Spain,2020,27934,26586,2609,4,662,ES,CN,f
China,Spain,2021,2370,1902,231,0,198,ES,CN,f
China,Sweden,2009,19590,18047,0,0,1543,SE,CN,f
China,Sweden,2010,24142,19452,0,0,4690,SE,CN,f
China,Sweden,2011,31832,29653,3023,0,838,SE,CN,f
China,Sweden,2012,31162,27975,2714,0,1863,SE,CN,f
China,Sweden,2013,31440,28703,2952,0,1578,SE,CN,f
China,Sweden,2014,36885,34686,3541,1,962,SE,CN,f
China,Sweden,2015,48922,47993,3626,0,825,SE,CN,f
China,Sweden,2016,74140,72375,4895,0,966,SE,CN,f
China,Sweden,2017,90951,89994,5005,1,1645,SE,CN,f
China,Sweden,2018,87936,84365,5019,215,2443,SE,CN,f
China,Sweden,2019,103167,100825,7942,16,1409,SE,CN,f
China,Sweden,2020,4276,4090,492,0,363,SE,CN,f
China,Sweden,2021,832,504,77,0,315,SE,CN,f
China,Switzerland,2009,30634,28816,0,0,1818,CH,CN,f
China,Switzerland,2010,44584,43603,0,0,981,CH,CN,f
China,Switzerland,2011,70180,68571,9180,0,1609,CH,CN,f
China,Switzerland,2012,95963,94347,5815,0,1616,CH,CN,f
China,Switzerland,2013,105194,103758,6004,18,1418,CH,CN,f
China,Switzerland,2014,77839,76268,7119,23,1548,CH,CN,f
China,Switzerland,2015,79389,77831,10653,29,1529,CH,CN,f
China,Switzerland,2016,69368,68198,17385,15,1155,CH,CN,f
China,Switzerland,2017,74800,73828,34593,10,962,CH,CN,f
China,Switzerland,2018,80761,79818,37170,16,927,CH,CN,f
China,Switzerland,2019,105522,103066,33871,6,2450,CH,CN,f
China,Switzerland,2020,6134,5940,2229,4,190,CH,CN,f
China,Switzerland,2021,1007,883,383,0,124,CH,CN,f
Colombia,Austria,2009,747,712,0,0,35,AT,CO,t
Colombia,Austria,2010,958,919,919,0,39,AT,CO,t
Colombia,Austria,2011,1425,1377,1377,0,48,AT,CO,t
Colombia,Austria,2012,811,785,785,0,26,AT,CO,t
Colombia,Austria,2017,5,5,5,0,0,AT,CO,t
Colombia,Austria,2018,19,16,16,0,3,AT,CO,t
Colombia,Austria,2019,27,26,26,0,1,AT,CO,t
Colombia,Austria,2020,1,1,1,0,0,AT,CO,t
Colombia,Austria,2021,31,22,21,0,9,AT,CO,t
Colombia,Belgium,2009,1453,1299,0,0,154,BE,CO,t
Colombia,Belgium,2010,1577,1402,1246,0,175,BE,CO,t
Colombia,Belgium,2011,1639,1460,1357,0,179,BE,CO,t
Colombia,Belgium,2012,1494,1318,760,0,108,BE,CO,t
Colombia,Belgium,2013,1824,1610,864,0,199,BE,CO,t
Colombia,Belgium,2014,1553,1389,748,0,166,BE,CO,t
Colombia,Belgium,2015,1716,1627,926,0,67,BE,CO,t
Colombia,Belgium,2016,24,22,21,0,5,BE,CO,t
Colombia,Belgium,2017,11,11,10,0,0,BE,CO,t
Colombia,Belgium,2018,16,14,12,0,0,BE,CO,t
Colombia,Belgium,2019,24,22,15,0,0,BE,CO,t
Colombia,Belgium,2020,34,31,30,0,0,BE,CO,t
Colombia,Belgium,2021,29,23,23,0,2,BE,CO,t
Colombia,Czechia,2009,309,292,0,0,17,CZ,CO,t
Colombia,Czechia,2010,1098,1038,774,0,60,CZ,CO,t
Colombia,Czechia,2017,6,6,1,0,0,CZ,CO,t
Colombia,Czechia,2018,5,5,3,0,0,CZ,CO,t
Colombia,Czechia,2019,4,4,0,0,0,CZ,CO,t
Colombia,Czechia,2020,1,1,0,0,0,CZ,CO,t
Colombia,France,2009,16642,15121,0,0,1521,FR,CO,t
Colombia,France,2010,16417,14484,2233,0,1933,FR,CO,t
Colombia,France,2011,18043,16053,2482,0,1990,FR,CO,t
Colombia,France,2012,20257,18360,2203,0,1897,FR,CO,t
Colombia,France,2013,17232,15999,3708,19,1214,FR,CO,t
Colombia,France,2014,16405,15447,4968,5,953,FR,CO,t
Colombia,France,2015,14339,13682,5487,0,548,FR,CO,t
Colombia,France,2016,380,357,346,0,19,FR,CO,t
Colombia,France,2017,204,189,41,0,6,FR,CO,t
Colombia,France,2018,167,152,63,0,13,FR,CO,t
Colombia,France,2019,168,159,57,0,8,FR,CO,t
Colombia,France,2020,25,23,2,0,0,FR,CO,t
Colombia,France,2021,7,7,2,0,0,FR,CO,t
Colombia,Germany,2009,8154,7647,0,0,507,DE,CO,t
Colombia,Germany,2010,9564,9156,1380,0,408,DE,CO,t
Colombia,Germany,2011,10186,9813,1270,0,373,DE,CO,t
Colombia,Germany,2012,11001,10282,1299,0,719,DE,CO,t
Colombia,Germany,2013,11004,10537,2649,1,466,DE,CO,t
Colombia,Germany,2014,10972,10543,1598,0,429,DE,CO,t
Colombia,Germany,2015,9596,9304,943,0,292,DE,CO,t
Colombia,Germany,2016,67,66,66,1,0,DE,CO,t
Colombia,Germany,2017,102,98,97,1,3,DE,CO,t
Colombia,Germany,2018,112,92,92,13,7,DE,CO,t
Colombia,Germany,2019,107,103,92,1,3,DE,CO,t
Colombia,Germany,2020,12,11,8,0,1,DE,CO,t
Colombia,Germany,2021,24,23,23,0,0,DE,CO,t
Colombia,Hungary,2019,7,4,3,0,2,HU,CO,t
Colombia,Hungary,2021,9,1,1,0,8,HU,CO,t
Colombia,Italy,2009,5707,4938,0,0,769,IT,CO,t
Colombia,Italy,2010,7203,6537,3087,0,666,IT,CO,t
Colombia,Italy,2011,8393,7420,3795,0,973,IT,CO,t
Colombia,Italy,2012,7154,6760,3315,0,394,IT,CO,t
Colombia,Italy,2013,9770,9145,5632,2,623,IT,CO,t
Colombia,Italy,2014,10943,10350,8603,0,593,IT,CO,t
Colombia,Italy,2015,11108,10722,8269,2,384,IT,CO,t
Colombia,Italy,2016,56,55,31,0,1,IT,CO,t
Colombia,Italy,2017,58,57,42,1,0,IT,CO,t
Colombia,Italy,2018,59,57,54,0,2,IT,CO,t
Colombia,Italy,2019,73,49,42,0,24,IT,CO,t
Colombia,Italy,2020,10,10,10,0,0,IT,CO,t
Colombia,Italy,2021,12,11,11,0,1,IT,CO,t
Colombia,Netherlands,2009,2605,2351,0,0,254,NL,CO,t
Colombia,Netherlands,2010,3034,2700,762,0,334,NL,CO,t
Colombia,Netherlands,2011,5350,4632,1434,0,691,NL,CO,t
Colombia,Netherlands,2012,5523,4763,1491,0,757,NL,CO,t
Colombia,Netherlands,2013,4481,4187,1342,0,293,NL,CO,t
Colombia,Netherlands,2014,4097,3929,1825,0,155,NL,CO,t
Colombia,Netherlands,2015,4885,4658,2656,0,121,NL,CO,t
Colombia,Netherlands,2016,24,21,19,0,1,NL,CO,t
Colombia,Netherlands,2017,23,19,17,0,2,NL,CO,t
Colombia,Netherlands,2018,29,27,23,0,1,NL,CO,t
Colombia,Netherlands,2019,40,31,27,0,2,NL,CO,t
Colombia,Netherlands,2020,9,8,7,0,1,NL,CO,t
Colombia,Netherlands,2021,32,24,2,0,3,NL,CO,t
Colombia,Norway,2009,0,0,0,0,0,NO,CO,t
Colombia,Norway,2010,5,1,1,0,4,NO,CO,t
Colombia,Norway,2011,9,1,0,0,8,NO,CO,t
Colombia,Norway,2012,5,1,1,0,4,NO,CO,t
Colombia,Norway,2013,1,0,0,0,1,NO,CO,t
Colombia,Norway,2014,7,3,0,0,4,NO,CO,t
Colombia,Poland,2009,293,257,0,0,36,PL,CO,t
Colombia,Poland,2010,347,317,0,0,30,PL,CO,t
Colombia,Poland,2011,628,563,131,0,65,PL,CO,t
Colombia,Poland,2012,566,510,203,0,56,PL,CO,t
Colombia,Poland,2013,590,577,290,0,13,PL,CO,t
Colombia,Poland,2014,577,565,353,0,12,PL,CO,t
Colombia,Poland,2015,523,515,422,0,8,PL,CO,t
Colombia,Poland,2016,889,770,20,0,119,PL,CO,t
Colombia,Poland,2017,48,39,9,0,9,PL,CO,t
Colombia,Poland,2018,13,7,5,0,6,PL,CO,t
Colombia,Poland,2019,10,8,3,0,2,PL,CO,t
Colombia,Poland,2021,4,4,3,0,0,PL,CO,t
Colombia,Portugal,2009,668,470,0,0,198,PT,CO,t
Colombia,Portugal,2010,552,362,39,0,190,PT,CO,t
Colombia,Portugal,2011,861,774,96,0,87,PT,CO,t
Colombia,Portugal,2012,835,806,209,0,29,PT,CO,t
Colombia,Portugal,2013,710,683,512,0,27,PT,CO,t
Colombia,Portugal,2014,271,223,215,0,48,PT,CO,t
Colombia,Portugal,2015,1886,1785,1768,0,101,PT,CO,t
Colombia,Portugal,2016,20,20,18,0,0,PT,CO,t
Colombia,Portugal,2017,17,17,16,0,0,PT,CO,t
Colombia,Portugal,2018,29,21,13,0,8,PT,CO,t
Colombia,Portugal,2019,28,28,18,0,0,PT,CO,t
Colombia,Portugal,2020,14,10,3,0,4,PT,CO,t
Colombia,Portugal,2021,4,3,3,0,1,PT,CO,t
Colombia,Spain,2009,42446,34443,0,0,8003,ES,CO,t
Colombia,Spain,2010,51043,42625,16394,0,8418,ES,CO,t
Colombia,Spain,2011,58896,49985,12619,0,7892,ES,CO,t
Colombia,Spain,2012,58755,52283,13397,0,6026,ES,CO,t
Colombia,Spain,2013,74970,70988,30428,19,2908,ES,CO,t
Colombia,Spain,2014,80904,77315,65984,31,2968,ES,CO,t
Colombia,Spain,2015,81019,77355,64731,494,2492,ES,CO,t
Colombia,Spain,2016,263,238,159,5,2,ES,CO,t
Colombia,Spain,2017,301,287,130,2,11,ES,CO,t
Colombia,Spain,2018,321,318,190,0,2,ES,CO,t
Colombia,Spain,2019,470,463,214,3,8,ES,CO,t
Colombia,Spain,2020,181,170,54,1,4,ES,CO,t
Colombia,Spain,2021,250,200,98,0,12,ES,CO,t
Colombia,Sweden,2009,2340,2108,0,0,232,SE,CO,t
Colombia,Sweden,2010,2516,2333,0,0,183,SE,CO,t
Colombia,Sweden,2011,3179,2855,1102,0,155,SE,CO,t
Colombia,Sweden,2012,3526,3170,917,0,129,SE,CO,t
Colombia,Sweden,2013,3187,2926,1044,0,154,SE,CO,t
Colombia,Sweden,2014,3179,2918,1170,0,179,SE,CO,t
Colombia,Sweden,2015,3554,3287,2168,1,245,SE,CO,t
Colombia,Sweden,2016,474,414,271,0,15,SE,CO,t
Colombia,Sweden,2017,1120,889,361,0,144,SE,CO,t
Colombia,Sweden,2018,1290,979,345,3,245,SE,CO,t
Colombia,Sweden,2019,1485,1159,366,2,289,SE,CO,t
Colombia,Sweden,2020,145,93,24,0,53,SE,CO,t
Colombia,Sweden,2021,186,116,41,0,58,SE,CO,t
Colombia,Switzerland,2009,2703,2187,0,0,516,CH,CO,t
Colombia,Switzerland,2010,3041,2907,0,0,134,CH,CO,t
Colombia,Switzerland,2011,3836,3437,3109,0,399,CH,CO,t
Colombia,Switzerland,2012,4539,4255,3125,0,284,CH,CO,t
Colombia,Switzerland,2013,4674,4367,3067,0,307,CH,CO,t
Colombia,Switzerland,2014,4292,4041,2387,3,248,CH,CO,t
Colombia,Switzerland,2015,4469,4329,2997,1,139,CH,CO,t
Colombia,Switzerland,2016,26,25,24,0,1,CH,CO,t
Colombia,Switzerland,2017,50,48,39,0,2,CH,CO,t
Colombia,Switzerland,2018,33,27,25,0,6,CH,CO,t
Colombia,Switzerland,2019,27,26,19,0,1,CH,CO,t
Colombia,Switzerland,2020,12,12,11,0,0,CH,CO,t
Colombia,Switzerland,2021,13,12,11,0,1,CH,CO,t
Comoros,France,2009,7444,5462,0,0,1982,FR,KM,f
Comoros,France,2010,3884,1966,530,0,1918,FR,KM,f
Comoros,France,2011,3886,1910,407,0,1976,FR,KM,f
Comoros,France,2012,3781,1705,244,0,2076,FR,KM,f
Comoros,France,2013,3365,1499,406,37,1829,FR,KM,f
Comoros,France,2014,2989,1537,450,51,1401,FR,KM,f
Comoros,France,2015,6183,3914,863,792,1946,FR,KM,f
Comoros,France,2016,4853,2784,863,786,1895,FR,KM,f
Comoros,France,2017,4292,2518,657,791,1559,FR,KM,f
Comoros,France,2018,1709,1035,401,257,633,FR,KM,f
Comoros,France,2019,3567,1829,596,48,1498,FR,KM,f
Comoros,France,2020,785,401,162,0,336,FR,KM,f
Comoros,France,2021,1185,815,359,0,279,FR,KM,f
Congo DR,Belgium,2009,9832,5807,0,0,4025,BE,CD,f
Congo DR,Belgium,2010,13170,7229,2688,0,5941,BE,CD,f
Congo DR,Belgium,2011,15433,10065,3443,0,5368,BE,CD,f
Congo DR,Belgium,2012,15983,9806,3478,0,5247,BE,CD,f
Congo DR,Belgium,2013,19734,12275,3878,0,6357,BE,CD,f
Congo DR,Belgium,2014,19774,11624,3610,2,7764,BE,CD,f
Congo DR,Belgium,2015,21314,13049,4225,0,7513,BE,CD,f
Congo DR,Belgium,2016,22226,14378,4727,1,7918,BE,CD,f
Congo DR,Belgium,2017,25996,15836,4782,1,8887,BE,CD,f
Congo DR,Belgium,2018,2372,1693,498,0,1715,BE,CD,f
Congo DR,Belgium,2019,24910,17344,7475,0,5492,BE,CD,f
Congo DR,Belgium,2020,6304,3829,1859,1,2211,BE,CD,f
Congo DR,Belgium,2021,7002,4314,2507,2,1429,BE,CD,f
Congo DR,Czechia,2009,576,321,0,0,255,CZ,CD,f
Congo DR,Czechia,2010,680,210,30,0,470,CZ,CD,f
Congo DR,France,2009,806,225,0,0,581,FR,CD,f
Congo DR,France,2010,1267,940,250,0,327,FR,CD,f
Congo DR,France,2011,537,526,155,0,11,FR,CD,f
Congo DR,France,2012,287,234,98,0,53,FR,CD,f
Congo DR,France,2013,422,237,89,182,3,FR,CD,f
Congo DR,France,2014,446,291,120,152,3,FR,CD,f
Congo DR,France,2015,600,538,153,11,31,FR,CD,f
Congo DR,France,2016,714,672,153,4,15,FR,CD,f
Congo DR,France,2017,699,522,57,0,31,FR,CD,f
Congo DR,France,2018,780,576,6,0,70,FR,CD,f
Congo DR,France,2019,194,134,3,2,35,FR,CD,f
Congo DR,France,2020,39,28,0,0,8,FR,CD,f
Congo DR,France,2021,3,2,2,0,0,FR,CD,f
Congo DR,Germany,2009,1534,845,0,0,689,DE,CD,f
Congo DR,Germany,2010,1727,982,102,0,745,DE,CD,f
Congo DR,Germany,2011,1635,976,106,0,659,DE,CD,f
Congo DR,Germany,2012,1558,854,68,0,704,DE,CD,f
Congo DR,Germany,2013,293,187,28,2,104,DE,CD,f
Congo DR,Germany,2014,137,105,24,25,7,DE,CD,f
Congo DR,Germany,2015,108,86,14,18,4,DE,CD,f
Congo DR,Germany,2016,174,146,97,27,1,DE,CD,f
Congo DR,Germany,2017,134,119,115,14,1,DE,CD,f
Congo DR,Germany,2018,250,192,171,40,18,DE,CD,f
Congo DR,Germany,2019,154,129,106,16,9,DE,CD,f
Congo DR,Germany,2020,81,75,71,2,4,DE,CD,f
Congo DR,Germany,2021,85,69,25,0,13,DE,CD,f
Congo DR,Greece,2009,274,205,0,0,69,GR,CD,f
Congo DR,Greece,2010,875,343,0,0,532,GR,CD,f
Congo DR,Greece,2011,736,410,153,0,326,GR,CD,f
Congo DR,Greece,2012,1115,483,185,0,632,GR,CD,f
Congo DR,Greece,2013,1112,523,168,1,510,GR,CD,f
Congo DR,Greece,2014,1559,697,215,26,653,GR,CD,f
Congo DR,Greece,2015,991,469,112,3,461,GR,CD,f
Congo DR,Greece,2016,1265,574,84,1,690,GR,CD,f
Congo DR,Greece,2017,755,237,48,0,518,GR,CD,f
Congo DR,Greece,2018,750,311,87,5,434,GR,CD,f
Congo DR,Greece,2019,1040,394,102,7,524,GR,CD,f
Congo DR,Greece,2020,332,8,5,0,187,GR,CD,f
Congo DR,Greece,2021,55,46,20,1,0,GR,CD,f
Congo DR,Italy,2009,1586,987,0,0,599,IT,CD,f
Congo DR,Italy,2010,2836,1506,569,0,1330,IT,CD,f
Congo DR,Italy,2011,2810,1567,382,0,1243,IT,CD,f
Congo DR,Italy,2012,4344,2669,305,0,1675,IT,CD,f
Congo DR,Italy,2013,7170,1183,113,3018,2969,IT,CD,f
Congo DR,Italy,2014,5324,1721,362,115,3488,IT,CD,f
Congo DR,Italy,2015,1284,908,309,100,276,IT,CD,f
Congo DR,Italy,2016,2209,1384,404,220,605,IT,CD,f
Congo DR,Italy,2017,598,479,210,15,104,IT,CD,f
Congo DR,Italy,2018,1129,807,603,187,135,IT,CD,f
Congo DR,Italy,2019,909,720,512,110,79,IT,CD,f
Congo DR,Italy,2020,119,83,61,7,29,IT,CD,f
Congo DR,Italy,2021,437,281,168,108,48,IT,CD,f
Congo DR,Netherlands,2009,83,49,0,0,34,NL,CD,f
Congo DR,Netherlands,2010,212,83,26,0,129,NL,CD,f
Congo DR,Netherlands,2011,66,10,5,0,4,NL,CD,f
Congo DR,Netherlands,2012,46,10,4,0,2,NL,CD,f
Congo DR,Netherlands,2013,37,6,2,30,0,NL,CD,f
Congo DR,Netherlands,2014,8,0,0,6,0,NL,CD,f
Congo DR,Netherlands,2015,28,6,15,20,0,NL,CD,f
Congo DR,Netherlands,2016,69,4,1,63,0,NL,CD,f
Congo DR,Netherlands,2017,23,0,0,16,3,NL,CD,f
Congo DR,Netherlands,2018,81,14,5,60,1,NL,CD,f
Congo DR,Netherlands,2019,10,0,0,8,0,NL,CD,f
Congo DR,Netherlands,2020,11,1,0,7,2,NL,CD,f
Congo DR,Netherlands,2021,6,4,3,0,0,NL,CD,f
Congo DR,Portugal,2009,192,0,0,0,0,PT,CD,f
Congo DR,Portugal,2010,31,0,0,0,0,PT,CD,f
Congo DR,Portugal,2011,17,0,0,0,17,PT,CD,f
Congo DR,Portugal,2013,2,2,0,0,0,PT,CD,f
Congo DR,Portugal,2014,1,1,0,0,0,PT,CD,f
Congo DR,Portugal,2015,1,1,0,0,0,PT,CD,f
Congo DR,Portugal,2020,1,0,0,0,1,PT,CD,f
Congo DR,Portugal,2021,1,0,0,0,1,PT,CD,f
Congo DR,Spain,2009,476,266,0,0,210,ES,CD,f
Congo DR,Spain,2010,783,407,3,0,376,ES,CD,f
Congo DR,Spain,2011,1454,852,4,0,427,ES,CD,f
Congo DR,Spain,2012,1798,1082,5,0,444,ES,CD,f
Congo DR,Spain,2013,4768,1907,75,130,1498,ES,CD,f
Congo DR,Spain,2014,3813,1187,90,195,1799,ES,CD,f
Congo DR,Spain,2015,2791,626,28,143,1871,ES,CD,f
Congo DR,Spain,2016,1561,507,36,43,933,ES,CD,f
Congo DR,Spain,2017,1614,680,52,39,792,ES,CD,f
Congo DR,Spain,2018,2152,906,89,26,1092,ES,CD,f
Congo DR,Spain,2019,1843,781,71,55,872,ES,CD,f
Congo DR,Spain,2020,305,90,14,3,148,ES,CD,f
Congo DR,Spain,2021,929,289,42,129,350,ES,CD,f
Congo DR,Sweden,2009,659,282,0,0,377,SE,CD,f
Congo DR,Sweden,2010,660,196,0,0,464,SE,CD,f
Congo DR,Sweden,2011,562,245,40,0,239,SE,CD,f
Congo DR,Sweden,2012,380,17,37,0,137,SE,CD,f
Congo DR,Sweden,2013,30,11,3,11,3,SE,CD,f
Congo DR,Sweden,2014,10,0,0,2,0,SE,CD,f
Congo DR,Sweden,2016,1,0,0,0,0,SE,CD,f
Congo DR,Sweden,2017,18,0,0,0,0,SE,CD,f
Congo DR,Sweden,2018,54,1,1,6,0,SE,CD,f
Congo DR,Sweden,2019,3,0,0,3,0,SE,CD,f
Congo DR,Switzerland,2009,869,579,0,0,290,CH,CD,f
Congo DR,Switzerland,2010,923,867,0,0,56,CH,CD,f
Congo DR,Switzerland,2011,945,735,60,0,210,CH,CD,f
Congo DR,Switzerland,2012,1204,836,97,0,368,CH,CD,f
Congo DR,Switzerland,2013,1455,71,24,1036,348,CH,CD,f
Congo DR,Switzerland,2014,1324,581,92,255,488,CH,CD,f
Congo DR,Switzerland,2015,1375,740,112,164,471,CH,CD,f
Congo DR,Switzerland,2016,1125,594,87,136,395,CH,CD,f
Congo DR,Switzerland,2017,1280,629,87,144,507,CH,CD,f
Congo DR,Switzerland,2018,1554,703,94,119,732,CH,CD,f
Congo DR,Switzerland,2019,1377,885,119,35,457,CH,CD,f
Congo DR,Switzerland,2020,229,149,38,8,72,CH,CD,f
Congo DR,Switzerland,2021,229,145,45,13,71,CH,CD,f
Congo-Brazzaville,Belgium,2009,752,332,0,0,420,BE,CG,f
Congo-Brazzaville,Belgium,2010,733,435,103,0,298,BE,CG,f
Congo-Brazzaville,Belgium,2011,1038,601,93,0,437,BE,CG,f
Congo-Brazzaville,Belgium,2012,275,138,38,0,169,BE,CG,f
Congo-Brazzaville,France,2009,3371,559,0,0,2812,FR,CG,f
Congo-Brazzaville,France,2010,9933,7645,829,0,2288,FR,CG,f
Congo-Brazzaville,France,2011,10914,8003,1299,0,2911,FR,CG,f
Congo-Brazzaville,France,2012,11201,8138,1099,0,3063,FR,CG,f
Congo-Brazzaville,France,2013,12232,9019,1437,17,3196,FR,CG,f
Congo-Brazzaville,France,2014,13231,10064,1335,2,3165,FR,CG,f
Congo-Brazzaville,France,2015,14363,10436,1193,0,3504,FR,CG,f
Congo-Brazzaville,France,2016,13274,9419,1193,1,3575,FR,CG,f
Congo-Brazzaville,France,2017,12865,9066,1310,79,3643,FR,CG,f
Congo-Brazzaville,France,2018,13404,9149,1987,4,4019,FR,CG,f
Congo-Brazzaville,France,2019,14580,9489,2713,1,4649,FR,CG,f
Congo-Brazzaville,France,2020,3632,2341,1028,0,1334,FR,CG,f
Congo-Brazzaville,France,2021,5599,4122,2292,0,1304,FR,CG,f
Congo-Brazzaville,Italy,2009,1115,993,0,0,122,IT,CG,f
Congo-Brazzaville,Italy,2010,1111,1001,138,0,110,IT,CG,f
Congo-Brazzaville,Italy,2011,1266,1002,132,0,264,IT,CG,f
Congo-Brazzaville,Italy,2012,1152,730,82,0,422,IT,CG,f
Congo-Brazzaville,Italy,2013,1221,677,100,121,423,IT,CG,f
Congo-Brazzaville,Italy,2014,1442,858,125,146,438,IT,CG,f
Congo-Brazzaville,Italy,2015,1249,677,79,245,327,IT,CG,f
Congo-Brazzaville,Italy,2016,1342,970,185,1,371,IT,CG,f
Congo-Brazzaville,Italy,2017,1341,942,295,0,399,IT,CG,f
Congo-Brazzaville,Italy,2018,1985,893,165,1,1091,IT,CG,f
Congo-Brazzaville,Italy,2019,1799,592,146,2,1205,IT,CG,f
Congo-Brazzaville,Italy,2020,160,81,58,0,79,IT,CG,f
Congo-Brazzaville,Italy,2021,28,26,25,0,2,IT,CG,f
Costa Rica,Belgium,2009,14,13,0,0,1,BE,CR,t
Costa Rica,Belgium,2010,17,14,5,0,3,BE,CR,t
Costa Rica,Belgium,2011,13,11,2,0,2,BE,CR,t
Costa Rica,Belgium,2012,7,5,2,0,0,BE,CR,t
Costa Rica,Belgium,2013,4,2,1,0,1,BE,CR,t
Costa Rica,Czechia,2009,11,11,0,0,0,CZ,CR,t
Costa Rica,Czechia,2010,7,6,6,0,1,CZ,CR,t
Costa Rica,France,2009,59,59,0,0,0,FR,CR,t
Costa Rica,France,2010,45,45,12,0,0,FR,CR,t
Costa Rica,France,2011,32,32,5,0,0,FR,CR,t
Costa Rica,France,2015,11,10,1,0,0,FR,CR,t
Costa Rica,France,2016,17,14,0,0,0,FR,CR,t
Costa Rica,France,2017,4,2,0,0,0,FR,CR,t
Costa Rica,France,2019,3,2,0,0,0,FR,CR,t
Costa Rica,Germany,2009,67,63,0,0,4,DE,CR,t
Costa Rica,Germany,2010,78,73,14,0,5,DE,CR,t
Costa Rica,Germany,2011,60,58,21,0,2,DE,CR,t
Costa Rica,Germany,2012,67,67,26,0,0,DE,CR,t
Costa Rica,Germany,2013,82,76,14,0,6,DE,CR,t
Costa Rica,Germany,2014,60,59,14,1,0,DE,CR,t
